jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2009,27,02,2345,57,2292,6010,36,1116
2009,38,11,170490,57,2292,15670,36,1116
2009,38,11,38514,57,2292,15678,36,1116
2010,38,11,233,57,2292,29967,36,1116
2010,38,11,179014,57,2291,15670,00,6755
2009,05,21,532829,162,2295,18805,00,6755
2010,05,21,593199,162,2295,30370,00,6755
2012,18,02,10000,55,8864,37719,36,2485
2012,18,02,453,55,8864,30664,36,2485
2012,18,02,29760,55,8864,35379,36,2485
2009,27,02,1239,55,8864,30663,36,2485
2009,27,02,6125,55,8864,30664,36,2485
2009,27,02,9668,55,8864,30665,36,2485
2010,27,02,7422,55,8864,2632,36,2485
2010,27,02,5465,55,8864,30664,36,2485
2010,27,02,2942,55,8864,30665,36,2485
2011,27,02,1821,55,8864,30664,36,2485
2011,27,02,10696,55,8864,35379,36,2485
2009,38,28,18450,34,2629,11134,00,6755
2009,38,28,252960,34,2629,23549,00,6755
2010,38,28,308050,34,2629,3201,00,6755
2011,38,28,10314,34,2629,12036,00,6755
2012,37,28,18450,10,8865,35701,21,6755
2009,32,23,11050,152,2631,12539,36,761
2012,37,28,117942,22,8866,3227,15,5286
2012,37,28,266402,22,8866,3228,15,5286
2011,38,28,250125,87,8868,18786,00,6755
2012,37,28,190267,152,8871,33079,15,3928
2009,38,28,18450,152,8871,11533,15,3928
2009,38,28,36400,152,8871,19833,15,3928
2011,38,28,18450,152,8871,11898,15,3928
2010,27,02,12192,301,2299,15944,00,6755
2010,38,28,2950,96,2635,19833,00,6755
2011,26,22,1033,327,2637,21924,00,6755
2012,26,22,1033,327,2637,21924,00,6755
2010,38,28,18450,419,2642,11094,00,6755
2009,38,28,5000,342,2712,27477,00,6755
2012,20,04,51916,222,6387,27535,28,4381
2011,01,02,9918,222,6387,3901,28,4381
2011,01,02,17394,222,6387,3906,28,4381
2011,01,02,28000,222,6387,3907,28,4381
2011,01,02,19998,222,6387,3909,28,4381
2012,01,02,28862,222,6387,3901,28,4381
2012,01,02,39061,222,6387,3904,28,4381
2012,01,02,37263,222,6387,3906,28,4381
2012,01,02,41000,222,6387,3907,28,4381
2012,01,02,41994,222,6387,3911,28,4381
2012,01,02,39898,222,6387,3909,28,4381
2012,18,02,27805,209,2643,3984,15,6700
2012,18,02,34650,209,2643,4769,15,6700
2012,18,02,21078,209,2643,4772,15,6700
2012,18,02,36093,209,2643,4774,15,6700
2012,18,02,42157,209,2643,4778,15,6700
2012,18,02,12012,209,2643,4781,15,6700
2012,18,02,30584,209,2643,4783,15,6700
2012,18,02,47190,209,2643,34811,15,6700
2012,18,02,29731,209,2643,34812,15,6700
2011,27,02,858,209,2643,7414,15,6700
2009,32,23,85179,222,6387,3134,28,4381
2009,38,28,19770,320,2644,19833,14,2290
2010,04,15,2720,311,2716,19607,00,6755
2012,01,04,44775,311,2716,25908,36,751
2011,04,15,2720,311,2716,19607,36,751
2012,04,15,2720,311,2716,19607,36,751
2012,18,02,3200,311,2716,2751,36,751
2012,18,02,5310,311,2716,12805,36,751
2012,18,02,6688,311,2716,25723,36,751
2012,18,02,1420,311,2716,34017,36,751
2012,23,21,76824,311,2716,25592,36,751
2009,27,02,4729,311,2716,16880,36,751
2009,27,21,76824,311,2716,25644,36,751
2009,27,21,50000,311,2716,37907,36,751
2009,27,21,50175,311,2716,37908,36,751
2010,27,02,20512,311,2716,16880,36,751
2010,27,02,7931,311,2716,34025,36,751
2010,27,21,76824,311,2716,25644,36,751
2010,27,21,23309,311,2716,26687,36,751
2010,27,21,50034,311,2716,37907,36,751
2010,27,21,50175,311,2716,37908,36,751
2011,27,02,3100,311,2716,12805,36,751
2011,27,02,11524,311,2716,16880,36,751
2011,27,02,3100,311,2716,25723,36,751
2011,27,02,5430,311,2716,34025,36,751
2011,27,21,176999,311,2716,25619,36,751
2011,27,21,22004,311,2716,26968,36,751
2011,04,15,2952,311,2714,27803,15,3801
2012,39,18,98000,311,2715,24565,00,6755
2010,16,18,80000,311,2714,18351,15,3801
2012,18,02,44869,311,2714,35026,15,3801
2012,20,15,176551,311,2714,21791,15,3801
2009,21,15,130000,311,2714,21790,15,3801
2010,21,15,130000,311,2714,21790,15,3801
2011,21,15,154999,311,2714,21791,15,3801
2009,27,02,7340,311,2714,19471,15,3801
2009,27,02,2330,311,2714,21104,15,3801
2009,27,02,23313,311,2714,22807,15,3801
2009,27,02,2181,311,2714,28029,15,3801
2009,27,02,1023,311,2714,28030,15,3801
2011,27,02,20212,311,2714,22807,15,3801
2011,27,02,29760,311,2714,35026,15,3801
2012,37,10,5152000,82,2719,18913,15,1979
2009,21,10,1956000,82,2719,18913,15,1979
2010,21,10,2534000,82,2719,18913,15,1979
2011,38,10,2490646,82,2719,18913,16,6755
2011,38,10,140000,82,2719,18913,15,1979
2011,25,12,11400,18,2721,35239,00,6755
2009,38,28,180,260,2645,19833,14,3370
2012,26,22,22800,362,2727,12798,36,532
2010,27,02,9858,165,2728,10901,36,2757
2012,37,28,7500,165,2728,25747,36,2757
2012,37,28,14000,165,2728,35134,36,2757
2010,38,28,18000,165,2728,30401,36,2757
2011,38,28,15000,165,2728,35133,36,2757
2012,37,10,80000,08,2730,10431,15,5303
2011,38,10,90000,08,2730,2505,15,5303
2009,38,28,26860,273,2647,19833,14,2709
2009,32,23,28695,154,8874,38224,36,1689
2012,05,04,9988,154,8874,11248,36,1689
2012,20,15,34300,154,2733,14458,36,425
2012,20,15,20000,154,2733,14482,36,425
2009,21,15,34300,154,2733,14458,36,425
2009,21,15,10000,154,2733,14482,36,425
2010,21,15,34300,154,2733,14458,36,425
2010,21,15,20000,154,2733,14482,36,425
2011,21,15,34300,154,2733,14458,36,425
2011,21,15,20000,154,2733,14482,36,425
2012,20,15,3478,143,2731,35808,15,4046
2012,20,15,279900,143,2731,35808,15,4046
2011,21,15,9966,143,2731,35806,15,4046
2011,21,15,289658,143,2731,35808,15,4046
2010,27,02,17995,272,2735,34357,00,6755
2011,27,02,33792,272,2648,34356,36,1752
2012,20,15,6000,10,2737,14458,36,2304
2011,21,15,3000,10,2737,14458,36,2304
2009,25,12,249653,53,2739,14153,36,1447
2010,25,12,250323,53,2739,14153,36,1447
2011,25,12,249653,53,2739,14152,36,1447
2009,39,12,382000,53,2739,36813,36,1447
2011,38,11,35500,53,2739,15637,36,1447
2012,23,12,249653,53,2739,14508,36,1447
2012,18,11,67397,53,2739,15637,36,1447
2010,38,11,18663,53,2740,15637,00,6755
2010,38,11,14791,53,2741,15637,00,6755
2012,07,15,1200,313,2743,21166,15,5442
2010,02,21,31147,272,2649,36144,00,6755
2012,20,15,14899,272,2648,2843,36,1752
2012,20,15,26000,272,2648,14482,36,1752
2011,21,15,17333,272,2648,14482,36,1752
2012,20,15,167,272,2648,14482,36,1752
2009,27,02,7759,98,2745,3879,36,1726
2010,27,02,4212,98,2745,3879,36,1726
2009,38,28,166075,178,2746,19833,00,6755
2012,37,28,4600,75,2747,1920,36,1621
2011,38,28,10000,75,2747,1919,36,1621
2009,27,02,454,75,2747,1923,36,1621
2011,38,28,3000,390,2749,12710,00,6755
2011,02,15,26434,53,5529,30653,36,1605
2011,02,21,5000,53,5529,15295,36,1605
2010,39,22,5000,216,2750,36916,36,2474
2011,39,18,6000,216,2750,36889,36,2474
2010,38,28,526390,260,2752,19833,00,6755
2010,26,22,2583,45,2653,21924,00,6755
2009,10,22,11320,202,3060,27401,36,413
2012,23,21,125356,152,2884,23880,36,2091
2011,27,02,148061,152,2884,25156,36,2091
2010,38,28,4720,10,2755,19833,00,6755
2012,09,22,1200,66,2758,36487,36,6743
2010,26,22,1366,66,2759,21921,00,6755
2010,26,22,1100,66,2759,21924,00,6755
2011,26,22,4100,66,2759,21921,00,6755
2011,26,22,1143,66,2759,21924,00,6755
2012,26,22,1143,66,2759,21924,00,6755
2010,26,22,25000,188,2760,18951,00,6755
2010,26,22,6150,188,2756,21921,00,6755
2010,26,22,452,188,2756,21924,00,6755
2011,26,22,6150,188,2756,21921,00,6755
2011,26,22,452,188,2756,21924,00,6755
2012,26,22,6150,188,2757,21921,36,430
2012,26,22,452,188,2757,21924,36,430
2009,26,22,14800,188,2757,25795,36,430
2011,26,22,25000,188,2757,18937,36,430
2012,26,22,25000,188,2757,18937,36,430
2010,26,22,566,325,2761,21924,00,6755
2011,26,22,528,325,2761,21924,00,6755
2012,26,22,528,325,2761,21924,00,6755
2012,23,12,103712,78,2767,2287,15,3872
2009,25,12,103712,78,2767,2285,15,3872
2010,25,12,104443,78,2767,2285,15,3872
2011,25,12,103712,78,2767,23905,15,3872
2012,18,02,1088,78,2767,9143,15,3872
2010,27,02,4341,78,2659,9143,00,6755
2011,27,02,5495,78,2767,9143,15,3872
2012,18,02,367,108,2768,33981,36,612
2011,27,02,2093,108,2768,33981,36,612
2012,23,12,120971,108,2768,7004,36,612
2009,25,12,120971,108,2768,29941,36,612
2010,25,12,120972,108,2768,29941,36,612
2009,27,02,3437,108,2768,3223,36,612
2009,27,02,4987,108,2768,3213,36,612
2011,25,12,120971,108,2768,29940,36,612
2009,39,18,182000,08,2770,36811,00,6755
2009,38,28,28520,202,2771,19833,15,3019
2010,38,28,155500,202,2771,19833,15,3019
2012,18,02,5247,227,4491,34501,15,3645
2010,27,02,4909,227,2660,2375,00,6755
2010,27,02,4113,227,2660,9197,00,6755
2010,27,02,1211,227,2660,13027,00,6755
2010,27,02,33998,227,2660,34501,00,6755
2011,27,02,28332,227,4491,34501,15,3645
2012,18,11,560,35,2661,2461,36,675
2012,18,11,104643,35,2661,2675,36,675
2009,38,11,97900,35,2661,2675,36,675
2009,38,11,692,35,2661,26706,36,675
2011,38,11,102795,35,2661,2675,36,675
2010,38,11,102795,35,2662,2675,00,6755
2010,27,02,5034,108,2664,3223,00,6755
2010,27,02,1209,108,2664,33981,00,6755
2010,27,02,4488,108,2663,3213,00,6755
2010,38,28,445000,88,2666,19833,00,6755
2011,27,02,85455,202,1140,12684,15,3396
2010,38,28,102426,67,2776,31236,00,6755
2011,38,28,240400,152,8880,12241,00,6755
2010,27,02,16594,142,2778,3343,00,6755
2012,18,02,6534,96,2669,7397,15,5174
2012,18,02,254612,96,2669,3960,15,5174
2012,18,02,22915,96,2669,3971,15,5174
2012,18,02,3696,96,2669,3981,15,5174
2012,18,02,9609,96,2669,4789,15,5174
2012,18,02,7484,96,2669,4790,15,5174
2012,18,02,7622,96,2669,4791,15,5174
2012,18,02,6006,96,2669,4792,15,5174
2012,18,02,1848,96,2669,4793,15,5174
2012,18,02,12474,96,2669,4794,15,5174
2012,18,02,12012,96,2669,4795,15,5174
2012,18,02,5205,96,2669,4801,15,5174
2012,18,02,9609,96,2669,4802,15,5174
2012,18,02,20328,96,2669,4803,15,5174
2012,18,02,9979,96,2669,4804,15,5174
2012,18,02,10810,96,2669,4805,15,5174
2012,18,02,8640,96,2669,34805,15,5174
2012,18,02,18480,96,2669,34806,15,5174
2012,18,02,7755,96,2669,34807,15,5174
2012,18,02,1650,96,2669,34808,15,5174
2012,18,02,6237,96,2669,34809,15,5174
2012,18,02,4573,96,2669,34816,15,5174
2012,18,02,10147,96,2669,34817,15,5174
2012,18,02,11088,96,2669,34829,15,5174
2012,18,02,1980,96,2669,34825,15,5174
2012,18,02,5940,96,2669,34826,15,5174
2012,18,02,17600,96,2669,34827,15,5174
2012,18,02,9900,96,2669,34828,15,5174
2012,18,02,21560,96,2669,34876,15,5174
2012,18,02,39146,96,2669,34882,15,5174
2011,27,02,271173,96,2669,7414,15,5174
2009,16,18,16070,152,8884,29737,00,6755
2010,16,18,14160,152,2780,9454,36,2185
2010,38,28,78020,89,2781,19833,00,6755
2011,38,28,15000,289,2670,15225,00,6755
2009,05,18,9915,165,2784,19994,01,6755
2012,33,23,426508,143,2673,14430,36,534
2011,06,15,122000,143,2673,15009,36,534
2011,06,15,61287,143,2673,26380,36,534
2011,06,15,66175,143,2673,26381,36,534
2011,06,15,74000,143,2673,30507,36,534
2010,11,15,980,143,2672,4993,00,6755
2010,11,15,90000,143,2672,28338,00,6755
2010,11,15,38060,143,2672,30626,00,6755
2010,32,23,460000,143,2672,14431,00,6755
2011,32,25,147151,143,2774,37342,00,6755
2010,03,15,70000,143,2775,26392,00,6755
2011,03,15,65000,143,2673,26392,36,534
2011,03,15,7500,143,2673,30622,36,534
2012,03,15,65000,143,2673,26392,36,534
2012,03,15,7500,143,2673,30622,36,534
2009,01,15,74137,143,2673,30473,36,534
2009,01,15,74137,143,2673,30492,36,534
2009,03,15,70000,143,2673,26392,36,534
2009,04,15,100436,143,2673,15010,36,534
2009,04,15,57302,143,2673,20938,36,534
2010,04,15,104966,143,2673,15010,36,534
2010,04,15,71313,143,2673,20938,36,534
2011,04,15,100363,143,2673,15010,36,534
2011,04,15,67800,143,2673,20938,36,534
2012,04,15,100958,143,2673,15010,36,534
2012,04,15,54022,143,2673,20938,36,534
2009,06,15,33234,143,2673,26383,36,534
2009,06,15,69869,143,2673,26382,36,534
2009,06,15,74000,143,2673,30509,36,534
2010,06,15,39016,143,2673,15760,36,534
2010,06,15,45723,143,2673,26383,36,534
2010,06,15,74868,143,2673,26382,36,534
2010,06,15,74000,143,2673,30509,36,534
2009,11,15,85020,143,2673,37775,36,534
2009,11,15,739,143,2673,29572,36,534
2009,11,15,37060,143,2673,30626,36,534
2011,11,15,90000,143,2673,1840,36,534
2011,11,15,60666,143,2673,19859,36,534
2011,11,15,21180,143,2673,19864,36,534
2011,11,15,362,143,2673,20929,36,534
2011,11,15,37060,143,2673,30612,36,534
2012,11,15,90000,143,2673,1840,36,534
2012,11,15,1023,143,2673,1475,36,534
2012,11,15,11232,143,2673,17831,36,534
2012,11,15,181996,143,2673,19859,36,534
2012,11,15,63546,143,2673,19864,36,534
2009,27,02,6051,143,2673,7850,36,534
2009,32,23,100277,143,2673,2323,36,534
2010,27,02,5831,143,2674,7850,00,6755
2011,27,02,1245,143,2673,7850,36,534
2012,06,15,132363,143,2673,26327,36,534
2012,06,15,69059,143,2673,29916,36,534
2012,06,15,65092,143,2673,29913,36,534
2012,06,15,74000,143,2673,30495,36,534
2012,37,28,979086,12,2787,2290,02,6755
2012,02,21,6000,282,8886,20736,15,5341
2012,02,21,6000,282,8886,20740,15,5341
2012,02,21,49000,282,8886,31939,15,5341
2012,18,02,6274,282,8886,34251,15,5341
2011,27,02,76000,282,8886,26852,15,5341
2009,38,28,35940,260,2675,19833,15,4041
2011,26,22,237,283,2789,21924,00,6755
2012,26,22,237,283,2789,21924,00,6755
2009,04,14,10000,23,2794,19400,36,1810
2009,08,21,2150,344,2798,35479,01,6755
2010,26,22,1098,344,2796,21924,00,6755
2012,08,22,3000,344,2799,35480,00,6755
2010,26,22,377,234,2797,21924,00,6755
2011,26,22,365,234,2797,21924,00,6755
2012,26,22,365,234,2797,21924,00,6755
2009,00,12,289550,146,2801,3136,36,997
2010,00,12,289550,146,2801,3136,36,997
2011,00,12,86000,146,2801,3136,36,997
2012,00,12,86000,154,2801,3136,36,997
2010,08,21,130315,146,2801,3151,36,997
2012,23,12,249206,154,2801,25016,36,997
2012,23,12,270500,154,2801,25150,36,997
2009,25,12,252009,146,2801,25015,36,997
2009,25,12,275500,146,2801,25152,36,997
2010,25,12,2679,146,2801,10556,36,997
2010,25,12,234409,146,2801,25015,36,997
2010,25,12,271230,146,2801,25152,36,997
2011,25,12,240009,146,2801,10376,36,997
2011,25,12,270500,146,2801,25149,36,997
2011,25,12,1316,146,2801,10556,36,997
2011,08,12,110000,146,2801,3150,36,997
2012,08,12,111000,154,2801,3149,36,997
2012,23,12,9696,154,2802,18234,15,4023
2012,23,12,114956,154,2802,21585,15,4023
2012,23,12,126046,154,2802,29971,15,4023
2009,25,12,114056,146,2802,373,15,4023
2009,25,12,9313,146,2802,18500,15,4023
2009,25,12,160000,146,2802,18495,15,4023
2009,25,12,124763,146,2802,29969,15,4023
2010,25,12,114057,146,2802,373,15,4023
2010,25,12,10044,146,2802,18500,15,4023
2010,25,12,317445,146,2802,18495,15,4023
2010,25,12,231033,146,2802,29969,15,4023
2011,25,12,9313,146,2802,18233,15,4023
2011,25,12,124763,146,2802,29971,15,4023
2011,25,12,114056,146,2802,33133,15,4023
2009,38,28,19040,147,2803,19833,15,4896
2009,03,15,5540,259,2678,6607,36,1697
2010,03,15,10000,259,2678,32567,36,1697
2009,38,28,7580,23,2804,19833,15,4029
2012,37,28,14000,204,2806,28113,14,3376
2011,38,28,3000,204,2806,36145,14,3376
2009,38,28,19750,260,2679,19833,15,3229
2009,27,02,3873,75,2808,5225,01,6755
2012,18,02,30999,314,2812,20584,36,1007
2009,27,02,31000,126,2812,9240,36,1007
2010,27,02,31000,126,2812,20582,36,1007
2010,27,02,31000,126,2812,20585,36,1007
2011,27,02,27318,126,2812,20583,36,1007
2011,27,02,22500,126,2812,20586,36,1007
2011,27,02,3681,314,2812,20583,36,1007
2011,27,02,8500,314,2812,20586,36,1007
2009,38,11,49860,319,2814,589,00,6755
2009,38,11,45780,319,2814,36220,00,6755
2012,18,11,48069,319,2815,15143,36,852
2012,18,11,53560,319,2815,7563,36,852
2012,18,11,71000,319,2815,18583,36,852
2010,27,02,9000,319,2815,24039,00,6755
2010,27,02,9000,319,2815,35477,00,6755
2010,38,11,52350,319,2815,7563,00,6755
2010,38,11,53250,319,2815,18583,00,6755
2010,38,11,48069,319,2815,36220,00,6755
2011,38,11,52360,319,2815,7563,36,852
2011,38,11,1225,319,2815,12667,36,852
2011,38,11,35500,319,2815,18583,36,852
2011,38,11,48019,319,2815,36220,36,852
2012,07,08,56838,319,2815,21445,36,852
2010,26,22,3701,89,2816,21924,36,849
2011,26,22,1275,89,2816,21924,00,6755
2012,26,22,1927,89,2816,21924,36,849
2010,26,22,859,364,2817,21924,36,128
2011,26,22,568,364,2817,21924,00,6755
2012,26,22,825,364,2817,21924,36,128
2010,11,18,500,222,2819,27394,00,6755
2012,37,28,387370,229,2680,19833,00,6755
2012,18,02,42128,360,2682,38162,25,30
2012,20,15,11913,72,2822,2843,36,1997
2010,11,18,1200,241,2824,681,00,6755
2012,11,18,600,241,2824,684,36,2683
2010,39,18,58000,101,2825,36747,00,6755
2011,03,15,2130,12,3073,30617,36,1076
2010,27,02,1576,12,3072,23867,00,6755
2012,03,15,4260,12,3073,30617,36,1076
2012,18,02,32445,12,3073,1317,36,1076
2012,18,02,7529,12,3073,1603,36,1076
2012,18,02,5365,12,3073,1637,36,1076
2012,18,02,57679,12,3073,8854,36,1076
2012,18,02,209992,12,3073,8895,36,1076
2012,18,02,209977,12,3073,8896,36,1076
2012,18,02,141923,12,3073,8897,36,1076
2012,18,02,120955,12,3073,8898,36,1076
2012,18,02,21531,12,3073,8899,36,1076
2012,18,02,12739,12,3073,8920,36,1076
2012,18,02,79147,12,3073,8924,36,1076
2012,18,02,6369,12,3073,8946,36,1076
2012,18,02,6369,12,3073,8955,36,1076
2012,18,02,33239,12,3073,8991,36,1076
2012,18,02,6485,12,3073,8993,36,1076
2012,18,02,28839,12,3073,9009,36,1076
2012,18,02,1050,12,3073,5325,36,1076
2012,18,02,2220,12,3073,5326,36,1076
2012,18,02,714,12,3073,5315,36,1076
2012,18,02,157,12,3073,5322,36,1076
2012,18,02,212,12,3073,5715,36,1076
2012,18,02,21060,12,3073,19102,36,1076
2012,18,02,19167,12,3073,19287,36,1076
2012,18,02,19722,12,3073,19369,36,1076
2012,18,02,21600,12,3073,19370,36,1076
2012,18,02,6244,12,3073,22142,36,1076
2012,18,02,2718,12,3073,37978,36,1076
2012,18,02,10876,12,3073,37990,36,1076
2012,18,02,6859,12,3073,37997,36,1076
2012,18,02,8902,12,3073,38016,36,1076
2012,18,02,9135,12,3073,38022,36,1076
2012,18,02,9145,12,3073,38024,36,1076
2012,18,02,4440,12,3073,38081,36,1076
2009,27,02,810,12,3073,823,36,1076
2009,27,02,4697,12,3073,939,36,1076
2009,27,02,2749,12,3073,965,36,1076
2009,27,02,17496,12,3073,967,36,1076
2009,27,02,4090,12,3073,991,36,1076
2009,27,02,801,12,3073,1002,36,1076
2009,27,02,13639,12,3073,1003,36,1076
2009,27,02,731,12,3073,1010,36,1076
2009,27,02,534,12,3073,1033,36,1076
2009,27,02,2828,12,3073,1075,36,1076
2009,27,02,1560,12,3073,1076,36,1076
2009,27,02,10578,12,3073,1106,36,1076
2009,27,02,1758,12,3073,1113,36,1076
2009,27,02,15671,12,3073,1188,36,1076
2009,27,02,7740,12,3073,1209,36,1076
2009,27,02,122063,12,3073,1315,36,1076
2009,27,02,14281,12,3073,1317,36,1076
2009,27,02,11156,12,3073,1358,36,1076
2009,27,02,24098,12,3073,5188,36,1076
2009,27,02,11523,12,3073,5261,36,1076
2009,27,02,24622,12,3073,5264,36,1076
2009,27,02,7360,12,3073,5422,36,1076
2009,27,02,25182,12,3073,5426,36,1076
2009,27,02,7589,12,3073,5432,36,1076
2009,27,02,6432,12,3073,5443,36,1076
2009,27,02,44383,12,3073,5450,36,1076
2009,27,02,30868,12,3073,5451,36,1076
2009,27,02,21999,12,3073,5454,36,1076
2009,27,02,6421,12,3073,5480,36,1076
2009,27,02,5779,12,3073,5770,36,1076
2009,27,02,18445,12,3073,5860,36,1076
2009,27,02,19952,12,3073,5861,36,1076
2009,27,02,3419,12,3073,6044,36,1076
2009,27,02,5837,12,3073,6045,36,1076
2009,27,02,2849,12,3073,6046,36,1076
2009,27,02,5173,12,3073,6047,36,1076
2009,27,02,3864,12,3073,6049,36,1076
2009,27,02,1994,12,3073,6050,36,1076
2009,27,02,2457,12,3073,6051,36,1076
2009,27,02,3389,12,3073,6052,36,1076
2009,27,02,1754,12,3073,6053,36,1076
2009,27,02,5699,12,3073,6094,36,1076
2009,27,02,5847,12,3073,6091,36,1076
2009,27,02,16102,12,3073,6092,36,1076
2009,27,02,4093,12,3073,6108,36,1076
2009,27,02,1050,12,3073,6109,36,1076
2009,27,02,1050,12,3073,6110,36,1076
2009,27,02,11559,12,3073,6118,36,1076
2009,27,02,11960,12,3073,6134,36,1076
2009,27,02,1994,12,3073,6135,36,1076
2009,27,02,4559,12,3073,6239,36,1076
2009,27,02,18237,12,3073,6247,36,1076
2009,27,02,21607,12,3073,6262,36,1076
2009,27,02,11380,12,3073,6315,36,1076
2009,27,02,4258,12,3073,6316,36,1076
2009,27,02,662,12,3073,16872,36,1076
2009,27,02,4059112,12,3073,21387,36,1076
2009,27,02,10242,12,3073,22142,36,1076
2009,27,02,1707,12,3073,23866,36,1076
2009,27,02,5129,12,3073,23867,36,1076
2009,27,02,1049,12,3073,23869,36,1076
2010,27,02,737,12,3073,939,36,1076
2010,27,02,970,12,3073,965,36,1076
2010,27,02,1467,12,3073,967,36,1076
2010,27,02,794,12,3073,991,36,1076
2010,27,02,885,12,3073,1003,36,1076
2010,27,02,1816,12,3073,1106,36,1076
2010,27,02,109659,12,3073,1316,36,1076
2010,27,02,8750,12,3073,2612,36,1076
2010,27,02,26289,12,3073,5188,36,1076
2010,27,02,10492,12,3073,5264,36,1076
2010,27,02,4729,12,3073,5325,36,1076
2010,27,02,9991,12,3073,5326,36,1076
2010,27,02,1139,12,3073,5314,36,1076
2010,27,02,1289,12,3073,5315,36,1076
2010,27,02,1139,12,3073,5316,36,1076
2010,27,02,1724,12,3073,5317,36,1076
2010,27,02,1169,12,3073,5318,36,1076
2010,27,02,1932,12,3073,5319,36,1076
2010,27,02,1139,12,3073,5320,36,1076
2010,27,02,1228,12,3073,5321,36,1076
2010,27,02,1694,12,3073,5322,36,1076
2010,27,02,1169,12,3073,5323,36,1076
2010,27,02,12789,12,3073,5324,36,1076
2010,27,02,3166,12,3073,5412,36,1076
2010,27,02,6747,12,3073,5422,36,1076
2010,27,02,6009,12,3073,5426,36,1076
2010,27,02,1187,12,3073,5427,36,1076
2010,27,02,1169,12,3073,5420,36,1076
2010,27,02,1412,12,3073,5421,36,1076
2010,27,02,4670,12,3073,5432,36,1076
2010,27,02,7017,12,3073,5443,36,1076
2010,27,02,34141,12,3073,5450,36,1076
2010,27,02,12937,12,3073,5451,36,1076
2010,27,02,10153,12,3073,5455,36,1076
2010,27,02,1169,12,3073,5458,36,1076
2010,27,02,1050,12,3073,5459,36,1076
2010,27,02,1050,12,3073,5460,36,1076
2010,27,02,574,12,3073,5480,36,1076
2010,27,02,1114,12,3073,5520,36,1076
2010,27,02,1139,12,3073,5521,36,1076
2010,27,02,1139,12,3073,5715,36,1076
2010,27,02,2279,12,3073,5732,36,1076
2010,27,02,3086,12,3073,5760,36,1076
2010,27,02,525,12,3073,5770,36,1076
2010,27,02,5699,12,3073,6044,36,1076
2010,27,02,12842,12,3073,6045,36,1076
2010,27,02,6269,12,3073,6046,36,1076
2010,27,02,18970,12,3073,6047,36,1076
2010,27,02,8771,12,3073,6048,36,1076
2010,27,02,21253,12,3073,6049,36,1076
2010,27,02,5983,12,3073,6050,36,1076
2010,27,02,6758,12,3073,6051,36,1076
2010,27,02,18644,12,3073,6052,36,1076
2010,27,02,6432,12,3073,6053,36,1076
2010,27,02,45593,12,3073,6087,36,1076
2010,27,02,5699,12,3073,6094,36,1076
2010,27,02,5847,12,3073,6091,36,1076
2010,27,02,16102,12,3073,6092,36,1076
2010,27,02,5847,12,3073,6108,36,1076
2010,27,02,5779,12,3073,6109,36,1076
2010,27,02,5779,12,3073,6110,36,1076
2010,27,02,1050,12,3073,6118,36,1076
2010,27,02,11960,12,3073,6134,36,1076
2010,27,02,5984,12,3073,6135,36,1076
2010,27,02,5699,12,3073,6239,36,1076
2010,27,02,22797,12,3073,6247,36,1076
2010,27,02,33955,12,3073,6262,36,1076
2010,27,02,6305,12,3073,6268,36,1076
2010,27,02,8461,12,3073,6315,36,1076
2010,27,02,12774,12,3073,6316,36,1076
2010,27,02,4510223,12,3073,21387,36,1076
2010,27,02,10876,12,3073,37990,36,1076
2011,27,02,41492,12,3073,1583,36,1076
2011,27,02,41492,12,3073,1584,36,1076
2011,27,02,8934,12,3073,1603,36,1076
2011,27,02,72018,12,3073,1637,36,1076
2011,27,02,14419,12,3073,8421,36,1076
2011,27,02,6305,12,3073,5325,36,1076
2011,27,02,13322,12,3073,5326,36,1076
2011,27,02,3419,12,3073,5314,36,1076
2011,27,02,7739,12,3073,5315,36,1076
2011,27,02,3362,12,3073,5316,36,1076
2011,27,02,15348,12,3073,5317,36,1076
2011,27,02,4093,12,3073,5318,36,1076
2011,27,02,19321,12,3073,5319,36,1076
2011,27,02,4502,12,3073,5320,36,1076
2011,27,02,4300,12,3073,5321,36,1076
2011,27,02,16780,12,3073,5322,36,1076
2011,27,02,4678,12,3073,5323,36,1076
2011,27,02,12789,12,3073,5324,36,1076
2011,27,02,22163,12,3073,5412,36,1076
2011,27,02,1091,12,3073,5427,36,1076
2011,27,02,1168,12,3073,5420,36,1076
2011,27,02,6069,12,3073,5421,36,1076
2011,27,02,584,12,3073,5443,36,1076
2011,27,02,2921,12,3073,5458,36,1076
2011,27,02,4609,12,3073,5459,36,1076
2011,27,02,4203,12,3073,5460,36,1076
2011,27,02,3342,12,3073,5520,36,1076
2011,27,02,4502,12,3073,5521,36,1076
2011,27,02,2064,12,3073,5715,36,1076
2011,27,02,10468,12,3073,5732,36,1076
2011,27,02,15422,12,3073,5760,36,1076
2011,27,02,396,12,3073,6268,36,1076
2011,27,02,36049,12,3073,18733,36,1076
2011,27,02,36049,12,3073,18734,36,1076
2011,27,02,12016,12,3073,18736,36,1076
2011,27,02,12016,12,3073,18737,36,1076
2011,27,02,3184,12,3073,21352,36,1076
2011,27,02,2586542,12,3073,22067,36,1076
2011,27,02,74576,12,3073,22085,36,1076
2011,27,02,21608,12,3073,22086,36,1076
2011,27,02,8519,12,3073,22142,36,1076
