id,label
494,"Arbeitskreis Frauengesundheit e. V. (AKF) in Medizin, Psychotherapie und Gesellschaft"
500,Arbeitskreis für Auditiv-Verbale Praxis e. V.
495,Arbeitskreis Neue Erziehung e. V.
496,Arbeitskreis Orientierungs- und Bildungshilfe (AOB) e. V.
502,Arbeitskreis von Verkehrsexperten
505,Arbeitslosenverband Deutschland Landesverband Berlin e. V.
506,Arbeitsweg e. V.
194,ARBLI GmbH
195,ARC-GREENLAB GmbH
514,Archäologische Gesellschaft in Berlin und Brandenburg e. V.
507,Arche noVa e. V.
508,Archimedes Exhibitions GmbH
510,Architekten- und Ingenieur-Verein zu Berlin e. V.
511,Archiv der Jugendkulturen e. V.
516,Arena Film GmbH & Co. Synchron KG
518,Arena RKD GmbH
519,Arens GmbH Metallbau & Bauschlosserei
197,ARGO Trade Solutions GmbH
520,Argus-Umweltbiotechnologie GmbH
198,ARIBA e. V.
8635,ariston Vertriebs GmbH
521,Arko e. V. Förderverein der Grundschule am Arkonaplatz
522,Arlecchino gUG
446,ArPar - Study UG (haftugsbeschränkt)
447,ArPar UG
524,Arriba Media GmbH
525,Ars Sacrow e. V.
527,Arsenal - Institut für Film und Videokunst e. V.
528,Art Detox GmbH
200,ART InterWall e. V.
529,Art Laboratory Berlin e. V.
8636,art photonics GmbH
8637,art4live GmbH
8639,artecom Veranstaltungs GmbH & Co. KG
532,Arthur Avenue UG (haftungsbeschränkt)
533,Artificial Rome GmbH
534,Artis Möbel Objekte Raumkonzepte GmbH
535,Artistania e. V.
202,ARTKI gGmbH
4478,Kinder im Kiez GmbH
8640,arttransponder e. V.
8641,artvera GmbH & Co. KG
538,Aruna GmbH
8643,arxes-tolina GmbH
539,Asaphus Vision GmbH
207,ASB Kinder- und Jugendhilfe Berlin gGmbH
209,ASC Spandau e. V.
540,Ascania I S.à.r.l.
541,Asci Consulting Gesellschaft für Management-Informationssysteme mbH
211,ASCI Systemhaus GmbH
212,ASCRIBE GmbH
8645,asgoodasnew electronics GmbH
544,Asien-Pazifik-Forum Berlin e. V.
215,ASK HELMUT GmbH
216,ASK Krankentransport GmbH
545,Askania AG
546,Askania-Tanzsportclub Berlin e. V.
217,ASL e. V.
218,ASP - Agentur für soziale Perspektiven - Berlin e. V.
548,AspE Ambulante sozialpädagogische Erziehungshilfe e. V.
549,Aspen Institut Deutschland e. V.
550,Asphalt Tango Records GmbH
551,Assecor GmbH
220,ASSITEJ e. V. Bundesrepublik Deutschland
552,Assocation of the European and Armenian Experts e. V.
553,"Assyrische Union Berlin (A.U.B.), gemeinnütziger und eingetragener Verein"
204,AS-tax Steuerberatungsgesellschaft mbH
554,Astra Biotech GmbH
555,Astro- und Feinwerktechnik Adlershof GmbH
222,ASUM Angewandte Sozialforschung und urbanes Management GmbH
556,Asuum GmbH
557,Atameo UG (haftungsbeschränkt)
232,ATeB Automatisierungstechnik GmbH Berlin
559,Ateliergemeinschaft MIlchhof e. V.
8647,atfogo GmbH
225,ATG Kriminaltechnik GmbH
562,Atina gemeinnützige UG (haftungsbeschränkt) Beschäftigungs- und Qualifizierungsgesellschaft
563,Atlanta 96 e. V.
227,ATLANTIC POOL Berlin GmbH
564,Atlantis Veranstaltungstechnik GmbH & Co. KG
228,ATN Automatisierungstechnik Niemeier GmbH
229,ATN Produktionstechnik Niemeier GmbH
565,AtomLeap GmbH
566,Atonale e. V.
231,ATZE Musiktheater GmbH
235,AUCOTEAM GmbH
568,Audatex AUTOonline GmbH
569,Audio e. V.
570,AudioCure Pharma GmbH
572,Aufbruch Neukölln e. V.
577,Aufwind e. V.
575,Aufwind - Verein für Aufsuchende Erziehungshilfen e. V.
576,Aufwind Kita-Verbund gGmbH
236,AUGLETICS GmbH
578,Augmented Content GmbH
579,August Bebel Institut
237,AURICON Technische Dienste GmbH
583,Aurora Energy Research GmbH
584,Ausbildungsverbund Berlin-Nord e. V.
586,Ausbildungszentrum OTA GmbH (gemeinnützig)
587,Ausblick e. V.
588,Ausdauerfreunde e. V.
590,Ausnahmetatbestand nach Nr. 1.5 § 44 LHO
8649,aussichtsreich e. V.
593,Autismus Deutschland Landesverband Berlin e. V.
595,Auto Tissue Berlin GmbH
8650,autoaid GmbH
8651,autofocus videowerkstatt e. V.
6831,Sobkowski GmbH
238,AUTOMATIK vfx GmbH
596,Autonomos GmbH
599,Auxilius Services GmbH
600,Auxo GmbH
240,AVANTA Textilproduktion und Handel GmbH
241,AVART Personal GmbH
601,Aventies GmbH
602,Aventura Nikolsburg KiTa UG (haftungsbeschränkt)
603,Aventureros e.V.
604,AviTop GmbH
