jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2016,28,28,3000,79,91,18379,15,3683
2015,16,02,6327,134,8085,9678,39,2082
2012,28,28,20000,53,260,15237,15,4628
2012,28,28,28850,53,260,23936,15,4628
2012,28,28,553982,53,260,23937,15,4628
2013,28,28,20000,53,260,28540,15,4628
2014,28,28,20000,53,260,11430,15,4628
2014,28,28,20000,53,260,19270,15,4628
2015,28,28,20000,53,260,15236,15,4628
2016,28,28,20000,10,260,16559,15,4628
2010,29,28,18450,53,260,28541,00,6103
2010,29,28,18450,53,260,29014,00,6103
2010,29,28,365233,53,260,29013,00,6103
2011,29,28,18450,53,260,19281,00,6103
2011,29,28,18450,53,260,19308,00,6103
2012,16,02,3000,210,92,12858,15,5294
2012,16,02,2253,210,92,12864,15,5294
2012,16,02,38070,210,92,12865,15,5294
2012,16,02,2666,210,92,24105,15,5294
2012,16,02,22769,210,92,24101,15,5294
2012,16,02,38310,210,92,31997,15,5294
2012,16,02,56841,210,92,31999,15,5294
2013,16,02,57600,210,92,12862,15,5294
2013,16,02,57600,210,92,12863,15,5294
2013,16,02,57600,210,92,12865,15,5294
2013,16,02,56600,210,92,12866,15,5294
2013,16,02,51840,210,92,24102,15,5294
2013,16,02,36480,210,92,24105,15,5294
2013,16,02,52223,210,92,24101,15,5294
2013,16,02,135360,210,92,31998,15,5294
2013,16,02,156000,210,92,31999,15,5294
2014,16,02,39982,210,92,25541,15,5294
2014,16,02,36860,210,92,25545,15,5294
2014,16,02,37900,210,92,25724,15,5294
2014,16,02,36151,210,92,25726,15,5294
2014,16,02,36650,210,92,25818,15,5294
2014,16,02,27849,210,92,25817,15,5294
2014,16,02,77100,210,92,31998,15,5294
2015,16,02,51398,210,92,25542,15,5294
2015,16,02,25628,210,92,25543,15,5294
2015,16,02,40000,210,92,25544,15,5294
2015,16,02,32449,210,92,25725,15,5294
2015,16,02,45388,210,92,25819,15,5294
2015,16,02,44529,210,92,25820,15,5294
2016,16,02,15829,54,92,7254,15,5294
2016,16,02,31479,54,92,12859,15,5294
2016,16,02,22439,54,92,12860,15,5294
2016,16,02,9720,54,92,12861,15,5294
2016,16,02,20746,54,92,24100,15,5294
2016,16,02,2506,54,92,25544,15,5294
2016,16,02,39563,54,92,27788,15,5294
2016,16,02,5577,54,92,27789,15,5294
2009,23,02,10934,210,93,2056,15,3366
2009,23,02,12107,210,93,2060,15,3366
2009,23,02,6960,210,93,2062,15,3366
2009,23,02,31972,210,93,2494,15,3366
2009,23,02,9544,210,93,2497,15,3366
2009,23,02,12972,210,93,8515,15,3366
2009,23,02,29500,210,93,12857,15,3366
2009,23,02,11000,210,93,12868,15,3366
2009,23,02,25871,210,93,12867,15,3366
2009,23,02,12127,210,93,14233,15,3366
2009,23,02,7497,210,93,15904,15,3366
2009,23,02,12972,210,93,27534,15,3366
2009,23,02,12741,210,93,27535,15,3366
2009,23,02,69120,210,93,28864,15,3366
2010,23,02,157,210,93,2056,15,3366
2010,23,02,157,210,93,2057,15,3366
2010,23,02,25581,210,93,2059,15,3366
2010,23,02,6587,210,93,2062,15,3366
2010,23,02,17718,210,93,2497,15,3366
2010,23,02,31346,210,93,2498,15,3366
2010,23,02,417,210,93,8515,15,3366
2010,23,02,13267,210,93,9533,15,3366
2010,23,02,14160,210,93,9535,15,3366
2010,23,02,15311,210,93,9536,15,3366
2010,23,02,3074,210,93,12857,15,3366
2010,23,02,28600,210,93,12868,15,3366
2010,23,02,30000,210,93,12869,15,3366
2010,23,02,25800,210,93,12870,15,3366
2010,23,02,1873,210,93,12867,15,3366
2010,23,02,22492,210,93,15904,15,3366
2010,23,02,12260,210,93,15903,15,3366
2010,23,02,16320,210,93,24103,15,3366
2010,23,02,11972,210,93,26712,15,3366
2010,23,02,12000,210,93,27431,15,3366
2010,23,02,417,210,93,27534,15,3366
2010,23,02,14540,210,93,31823,15,3366
2011,23,02,9866,210,93,2058,15,3366
2011,23,02,10612,210,93,9501,15,3366
2011,23,02,10108,210,93,9534,15,3366
2011,23,02,107617,210,93,10702,15,3366
2011,23,02,67722,210,93,12857,15,3366
2011,23,02,3883,210,93,12870,15,3366
2011,23,02,16233,210,93,24103,15,3366
2011,23,02,32462,210,93,24104,15,3366
2011,23,02,53140,210,93,24924,15,3366
2011,23,02,12858,210,93,26713,15,3366
2011,23,02,58011,210,93,31997,15,3366
2014,16,02,303,247,94,1608,15,3675
2014,16,02,40325,247,94,3395,15,3675
2014,16,02,1760,247,94,3396,15,3675
2014,16,02,2640,247,94,3397,15,3675
2014,16,02,9600,247,94,3399,15,3675
2014,16,02,28498,247,94,6463,15,3675
2014,16,02,3733,247,94,6590,15,3675
2014,16,02,6666,247,94,6786,15,3675
2014,16,02,2904,247,94,4175,15,3675
2014,16,02,6072,247,94,4083,15,3675
2014,16,02,4752,247,94,4084,15,3675
2014,16,02,539,247,94,4085,15,3675
2014,16,02,3965,247,94,4086,15,3675
2014,16,02,4920,247,94,15774,15,3675
2014,16,02,11652,247,94,16190,15,3675
2014,16,02,43918,247,94,16189,15,3675
2014,16,02,2556,247,94,18007,15,3675
2014,16,02,6666,247,94,19793,15,3675
2014,16,02,6108,247,94,19980,15,3675
2014,16,02,10000,247,94,20258,15,3675
2014,16,02,3478,247,94,22364,15,3675
2014,16,02,55025,247,94,23727,15,3675
2014,16,02,104728,247,94,23751,15,3675
2014,16,02,6666,247,94,25340,15,3675
2014,16,02,38461,247,94,30122,15,3675
2014,16,02,12274,247,94,30214,15,3675
2014,16,02,14528,247,94,30216,15,3675
2014,16,02,12274,247,94,30172,15,3675
2014,16,02,6666,247,94,31158,15,3675
2015,16,02,5563,247,94,3079,15,3675
2015,16,02,1102,247,94,3396,15,3675
2015,16,02,4372,247,94,3397,15,3675
2015,16,02,4800,247,94,3399,15,3675
2015,16,02,4800,247,94,3402,15,3675
2015,16,02,100,247,94,3417,15,3675
2015,16,02,5409,247,94,6463,15,3675
2015,16,02,27103,247,94,6464,15,3675
2015,16,02,3333,247,94,6786,15,3675
2015,16,02,8833,247,94,4175,15,3675
2015,16,02,5237,247,94,3576,15,3675
2015,16,02,5741,247,94,4083,15,3675
2015,16,02,11068,247,94,4084,15,3675
2015,16,02,2257,247,94,4085,15,3675
2015,16,02,1120,247,94,4086,15,3675
2015,16,02,1165,247,94,16190,15,3675
2015,16,02,10811,247,94,16189,15,3675
2015,16,02,4928,247,94,18380,15,3675
2015,16,02,30834,247,94,19124,15,3675
2015,16,02,3333,247,94,19793,15,3675
2015,16,02,14675,247,94,19981,15,3675
2015,16,02,3700,247,94,19987,15,3675
2015,16,02,3333,247,94,25340,15,3675
2015,16,02,1929,247,94,30214,15,3675
2015,16,02,5701,247,94,30216,15,3675
2015,16,02,5964,247,94,30172,15,3675
2015,16,02,3333,247,94,31158,15,3675
2016,16,02,2298,247,94,3079,15,3675
2016,16,02,100,247,94,3418,15,3675
2016,16,02,2400,247,94,3421,15,3675
2016,16,02,7954,247,94,6464,15,3675
2016,16,02,35980,247,94,6574,15,3675
2016,16,02,8008,247,94,3646,15,3675
2016,16,02,15197,247,94,3662,15,3675
2016,16,02,21197,247,94,3663,15,3675
2016,16,02,5147,247,94,3664,15,3675
2016,16,02,3849,247,94,3668,15,3675
2016,16,02,27389,247,94,3669,15,3675
2016,16,02,5813,247,94,3670,15,3675
2016,16,02,4449,247,94,3672,15,3675
2016,16,02,8424,247,94,3673,15,3675
2016,16,02,10163,247,94,3674,15,3675
2016,16,02,615,247,94,3675,15,3675
2016,16,02,24758,247,94,3676,15,3675
2016,16,02,16015,247,94,3677,15,3675
2016,16,02,9008,247,94,3678,15,3675
2016,16,02,7083,247,94,3679,15,3675
2016,16,02,3849,247,94,3680,15,3675
2016,16,02,6776,247,94,3710,15,3675
2016,16,02,3432,247,94,3711,15,3675
2016,16,02,13728,247,94,3712,15,3675
2016,16,02,8547,247,94,3799,15,3675
2016,16,02,10648,247,94,3802,15,3675
2016,16,02,10637,247,94,3803,15,3675
2016,16,02,13750,247,94,3804,15,3675
2016,16,02,4125,247,94,3841,15,3675
2016,16,02,26026,247,94,3842,15,3675
2016,16,02,13728,247,94,3843,15,3675
2016,16,02,9636,247,94,3873,15,3675
2016,16,02,7788,247,94,3874,15,3675
2016,16,02,2610,247,94,3904,15,3675
2016,16,02,10724,247,94,3923,15,3675
2016,16,02,2886,247,94,3924,15,3675
2016,16,02,6363,247,94,18380,15,3675
2016,16,02,3975,247,94,19984,15,3675
2016,16,02,8375,247,94,19990,15,3675
2014,17,04,94615,247,94,24408,15,3675
2015,17,04,63094,247,94,24408,15,3675
2016,17,04,34092,247,94,24387,15,3675
2009,23,02,13083,247,94,2112,15,3675
2009,23,02,100,247,94,1613,15,3675
2009,23,02,1750,247,94,1615,15,3675
2009,23,02,274,247,94,1621,15,3675
2009,23,02,2070,247,94,1623,15,3675
2009,23,02,12600,247,94,1624,15,3675
2009,23,02,52769,247,94,1626,15,3675
2009,23,02,7350,247,94,1629,15,3675
2009,23,02,89875,247,94,1635,15,3675
2009,23,02,89800,247,94,1641,15,3675
2009,23,02,24330,247,94,1646,15,3675
2009,23,02,62439,247,94,1647,15,3675
2009,23,02,199,247,94,2504,15,3675
2009,23,02,167,247,94,2505,15,3675
2009,23,02,174,247,94,7540,15,3675
2009,23,02,22039,247,94,7640,15,3675
2009,23,02,14400,247,94,8936,15,3675
2009,23,02,882,247,94,8940,15,3675
2009,23,02,882,247,94,8941,15,3675
2009,23,02,2192,247,94,9248,15,3675
2009,23,02,7200,247,94,9539,15,3675
2009,23,02,10800,247,94,14946,15,3675
2009,23,02,4725,247,94,14947,15,3675
2009,23,02,698,247,94,15467,15,3675
2009,23,02,870,247,94,15468,15,3675
2009,23,02,397,247,94,15469,15,3675
2009,23,02,634,247,94,15470,15,3675
2009,23,02,397,247,94,15471,15,3675
2009,23,02,397,247,94,15472,15,3675
2009,23,02,515,247,94,15474,15,3675
2009,23,02,7200,247,94,15475,15,3675
2009,23,02,519,247,94,16174,15,3675
2009,23,02,375,247,94,17732,15,3675
2009,23,02,199,247,94,17910,15,3675
2009,23,02,693,247,94,18176,15,3675
2009,23,02,693,247,94,18177,15,3675
2009,23,02,238,247,94,23522,15,3675
2009,23,02,196,247,94,23548,15,3675
2009,23,02,41247,247,94,24417,15,3675
2009,23,02,62956,247,94,24905,15,3675
2009,23,02,11396,247,94,24906,15,3675
2009,23,02,73449,247,94,24910,15,3675
2009,23,02,197,247,94,27005,15,3675
2009,23,02,195,247,94,27006,15,3675
2009,23,02,7200,247,94,30755,15,3675
2010,23,02,18915,247,94,2111,15,3675
2010,23,02,9451,247,94,7640,15,3675
2010,23,02,7200,247,94,9539,15,3675
2010,23,02,16151,247,94,14946,15,3675
2010,23,02,7200,247,94,15466,15,3675
2010,23,02,7048,247,94,15475,15,3675
2010,23,02,29016,247,94,17020,15,3675
2010,23,02,7200,247,94,18179,15,3675
2010,23,02,2255,247,94,21622,15,3675
2010,23,02,24758,247,94,23802,15,3675
2010,23,02,55434,247,94,24417,15,3675
2010,23,02,15290,247,94,24903,15,3675
2010,23,02,52383,247,94,24905,15,3675
2010,23,02,9517,247,94,24906,15,3675
2010,23,02,83644,247,94,24910,15,3675
2010,23,02,9996,247,94,30716,15,3675
2010,29,10,69600,247,94,30522,15,3675
2011,03,04,4166,247,94,19014,15,3675
2014,03,28,15012,247,94,3100,15,3675
2012,16,02,1570,247,94,2111,15,3675
2012,16,02,10000,247,94,2894,15,3675
2012,16,02,8150,247,94,3096,15,3675
2012,16,02,31250,247,94,3143,15,3675
2012,16,02,12802,247,94,3146,15,3675
2012,16,02,26824,247,94,3148,15,3675
2012,16,02,12801,247,94,3152,15,3675
2012,16,02,26824,247,94,3154,15,3675
2012,16,02,71250,247,94,3417,15,3675
2012,16,02,50525,247,94,6408,15,3675
2012,16,02,4050,247,94,6413,15,3675
2012,16,02,26934,247,94,6412,15,3675
2012,16,02,2627,247,94,7640,15,3675
2012,16,02,2560,247,94,18007,15,3675
2012,16,02,3596,247,94,21622,15,3675
2012,16,02,14530,247,94,22364,15,3675
2012,16,02,1475,247,94,24417,15,3675
2012,16,02,11688,247,94,24903,15,3675
2012,16,02,909,247,94,24906,15,3675
2012,16,02,1202,247,94,24910,15,3675
2012,16,02,10000,247,94,27000,15,3675
2012,16,02,251,247,94,30201,15,3675
2012,16,02,9802,247,94,30345,15,3675
2012,16,02,8294,247,94,30348,15,3675
2012,16,02,8294,247,94,30163,15,3675
2013,16,02,15055,247,94,3096,15,3675
2013,16,02,30223,247,94,3127,15,3675
2013,16,02,54780,247,94,3133,15,3675
2013,16,02,18500,247,94,3143,15,3675
2013,16,02,101107,247,94,3155,15,3675
2013,16,02,149452,247,94,3156,15,3675
2013,16,02,181287,247,94,6408,15,3675
2013,16,02,189531,247,94,6411,15,3675
2013,16,02,36480,247,94,6413,15,3675
2013,16,02,18536,247,94,6415,15,3675
2013,16,02,5000,247,94,6590,15,3675
2013,16,02,13434,247,94,7640,15,3675
2013,16,02,5000,247,94,10107,15,3675
2013,16,02,20184,247,94,16191,15,3675
2013,16,02,75690,247,94,16189,15,3675
2013,16,02,9600,247,94,18007,15,3675
2013,16,02,14387,247,94,21622,15,3675
2013,16,02,29370,247,94,22364,15,3675
2013,16,02,250000,247,94,23727,15,3675
2013,16,02,127046,247,94,23802,15,3675
2013,16,02,62070,247,94,24903,15,3675
2013,16,02,65457,247,94,33613,15,3675
2013,16,02,62025,247,94,30122,15,3675
2013,16,02,9048,247,94,30148,15,3675
2013,16,02,9048,247,94,30201,15,3675
2013,16,02,6032,247,94,30208,15,3675
2013,16,02,17468,247,94,30214,15,3675
2013,16,02,13937,247,94,30215,15,3675
2013,16,02,9048,247,94,30346,15,3675
2013,16,02,9048,247,94,30347,15,3675
2013,16,02,9048,247,94,30348,15,3675
2013,16,02,9048,247,94,30163,15,3675
2013,16,02,16195,247,94,30172,15,3675
2012,17,04,39649,247,94,24408,15,3675
2011,23,02,4256,247,94,2111,15,3675
2011,23,02,5433,247,94,3096,15,3675
2011,23,02,750,247,94,3128,15,3675
2011,23,02,15700,247,94,3144,15,3675
2011,23,02,17689,247,94,3147,15,3675
2011,23,02,18760,247,94,3153,15,3675
2011,23,02,17481,247,94,6411,15,3675
2011,23,02,6305,247,94,7640,15,3675
2011,23,02,5400,247,94,9539,15,3675
2011,23,02,5400,247,94,15473,15,3675
2011,23,02,7476,247,94,17020,15,3675
2011,23,02,5400,247,94,18179,15,3675
2011,23,02,7925,247,94,21622,15,3675
2011,23,02,30331,247,94,23802,15,3675
2011,23,02,42113,247,94,24903,15,3675
2011,23,02,11472,247,94,24910,15,3675
2011,23,02,8294,247,94,30148,15,3675
2011,23,02,8042,247,94,30201,15,3675
2011,23,02,5278,247,94,30208,15,3675
2011,23,02,6786,247,94,30345,15,3675
2011,29,10,69600,247,94,30522,15,3675
2013,17,04,103325,247,94,24408,15,3675
2010,23,02,237453,247,95,3126,00,6103
2010,23,02,68324,247,95,6406,00,6103
2011,23,02,25900,247,94,3134,15,3675
2011,23,02,43325,247,94,3157,15,3675
2011,23,02,59725,247,94,6408,15,3675
2011,11,20,11116,348,8086,17470,15,4666
2011,11,20,23388,348,8086,27834,15,4666
2011,11,20,30920,348,8086,28233,15,4666
2012,11,20,21434,348,8086,17470,15,4666
2012,11,20,23759,348,8086,27834,15,4666
2012,11,20,30917,348,8086,28233,15,4666
2013,11,20,300,348,8086,13173,15,4666
2013,11,20,23647,348,8086,17470,15,4666
2013,11,20,26201,348,8086,27834,15,4666
2013,11,20,31122,348,8086,28233,15,4666
2014,11,14,2100,348,8086,24673,15,4666
2014,11,20,49248,348,8086,17470,15,4666
2014,11,20,27961,348,8086,27834,15,4666
2014,11,20,18972,348,8086,28233,15,4666
2015,11,14,3500,348,8086,19933,15,4666
2015,11,20,49248,348,8086,17470,15,4666
2015,11,20,26161,348,8086,27834,15,4666
2015,11,20,19732,348,8086,28233,15,4666
2016,11,13,7478,347,8086,14419,15,4666
2016,11,14,3500,347,8086,19933,15,4666
2016,11,20,51480,347,8086,17470,15,4666
2016,11,20,28780,347,8086,27834,15,4666
2016,11,20,20390,347,8086,28233,15,4666
2012,16,02,7782,348,8086,20789,15,4666
2012,16,02,8091,348,8086,23306,15,4666
2012,16,10,143400,348,8086,33025,15,4666
2013,16,02,21408,348,8086,20789,15,4666
2013,16,02,179857,348,8086,23725,15,4666
2014,16,10,138195,348,8086,14111,15,4666
2015,16,10,147500,348,8086,13890,15,4666
2016,16,10,40757,348,8086,13894,15,4666
2016,16,10,79030,348,8086,13895,15,4666
2016,16,10,38282,348,8086,13896,15,4666
2016,16,10,38282,349,3901,13896,15,4667
2012,17,14,6130,348,8086,6656,15,4666
2012,17,14,163000,348,8086,6656,15,4666
2012,17,14,10800,348,8086,21522,15,4666
2013,17,14,169130,348,8086,6656,15,4666
2013,17,14,10800,348,8086,21522,15,4666
2014,17,14,170496,348,8086,6656,15,4666
2014,17,14,10800,348,8086,21522,15,4666
2015,17,14,171961,348,8086,6656,15,4666
2015,17,14,10800,348,8086,21522,15,4666
2016,17,14,175251,348,8086,6656,15,4666
2016,17,14,10800,348,8086,21522,15,4666
2011,18,14,163000,348,8086,6656,15,4666
2011,18,14,10800,348,8086,21522,15,4666
2011,23,02,7798,348,8086,20789,15,4666
2011,23,02,44703,348,8086,23306,15,4666
2011,23,02,30449,348,8086,23725,15,4666
2011,29,10,143400,348,8086,13890,15,4666
2014,16,02,5714,348,8086,11202,15,4666
2014,16,02,2000,348,8086,18063,15,4666
2014,16,02,7141,348,8086,29138,15,4666
2013,17,14,40000,348,8086,28440,15,4666
2009,11,20,22562,348,8087,9069,00,6103
2009,11,20,900,348,8087,13174,00,6103
2009,11,20,31000,348,8087,28232,00,6103
2010,11,20,900,348,8087,4272,00,6103
2010,11,20,23000,348,8087,9068,00,6103
2010,11,20,32340,348,8087,28232,00,6103
2009,18,14,163000,348,8087,6656,00,6103
2009,18,14,10800,348,8087,21522,00,6103
2010,18,14,163000,348,8087,6656,00,6103
2010,18,14,10800,348,8087,21522,00,6103
2009,23,02,8665,348,8087,20782,00,6103
2009,23,02,8285,348,8087,20783,00,6103
2009,23,02,7238,348,8087,20784,00,6103
2009,23,02,839,348,8087,20785,00,6103
2009,23,02,6976,348,8087,20786,00,6103
2009,23,02,5665,348,8087,20787,00,6103
2009,23,02,6189,348,8087,20788,00,6103
2009,23,02,61027,348,8087,23306,00,6103
2010,23,02,3925,348,8087,20782,00,6103
2010,23,02,4112,348,8087,20783,00,6103
2010,23,02,5351,348,8087,20784,00,6103
2010,23,02,5614,348,8087,20786,00,6103
2010,23,02,6925,348,8087,20787,00,6103
2010,23,02,6401,348,8087,20788,00,6103
2010,23,02,3058,348,8087,20789,00,6103
2010,23,02,63303,348,8087,23306,00,6103
2009,29,10,136560,348,8087,33024,00,6103
2010,29,10,143388,348,8087,13890,00,6103
2013,16,10,71700,348,8086,33024,15,4666
2013,16,10,75438,348,8086,33026,15,4666
2015,16,02,3466,74,261,20095,14,3340
2016,16,02,2933,74,261,20095,14,3340
2012,28,09,63435,601,1793,16871,31,4111
2013,28,28,5115000,35,98,17695,15,5416
2015,16,02,3800,283,262,20096,15,5160
2016,16,02,5000,283,262,20096,15,5160
2014,28,28,20000,283,262,2723,15,5160
2011,26,27,22000,23,99,19098,00,6103
2011,26,27,3150,23,99,27998,00,6103
2011,26,27,75000,23,99,30784,00,6103
2012,27,23,14900,23,100,17639,31,4225
2012,27,23,80900,23,100,30785,31,4225
2013,27,27,12130,23,100,22162,31,4225
2013,27,27,39071,23,100,22183,31,4225
2013,27,27,25509,23,100,1730,31,4225
2009,26,27,12460,23,100,24782,01,6103
2009,26,27,24800,23,100,24785,01,6103
2009,26,27,86970,23,100,24789,01,6103
2014,27,27,11100,23,100,22162,31,4225
2014,27,27,38000,23,100,22185,31,4225
2014,27,27,28000,23,100,1730,31,4225
2015,27,27,11660,23,100,22162,31,4225
2015,27,27,38250,23,100,22184,31,4225
2015,27,27,26950,23,100,1730,31,4225
2016,27,27,11660,23,100,22162,39,4225
2016,27,27,26950,23,100,1730,39,4225
2016,27,27,38250,23,100,22185,39,4225
2015,28,28,5474,119,8088,21331,15,4647
2015,09,17,750,183,263,17758,36,4139
2014,09,17,4200,271,263,3238,36,4139
2015,28,28,20000,134,264,9475,15,5347
2013,28,28,10500,217,101,27984,15,3387
2014,28,28,9800,217,101,20966,15,3387
2016,25,26,38600,143,265,20,31,4382
2012,16,02,8100,301,102,1210,15,3862
2012,16,02,14400,301,102,17156,15,3862
2012,16,02,28800,301,102,17161,15,3862
2012,16,02,34870,301,102,17162,15,3862
2012,16,02,14400,301,102,17228,15,3862
2012,16,02,18000,301,102,17262,15,3862
2010,23,02,5400,301,102,1076,00,6103
2010,23,02,14400,301,102,1288,00,6103
2010,23,02,43200,301,102,17155,00,6103
2011,23,02,10798,301,102,12777,15,3862
2011,23,02,43200,301,102,13523,15,3862
2011,23,02,10800,301,102,25163,15,3862
2011,23,02,28800,301,102,28846,15,3862
2013,16,02,18000,301,102,25528,15,3862
2013,16,02,23400,301,102,25529,15,3862
2013,16,02,43200,301,102,25562,15,3862
2013,16,02,43200,301,102,25563,15,3862
2013,16,02,43200,301,102,25564,15,3862
2013,16,02,14400,301,102,25737,15,3862
2014,16,02,23720,301,102,25563,15,3862
2014,16,02,8322,301,102,25565,15,3862
2010,29,28,24530,22,8089,17695,00,6103
2010,29,28,356225,22,8089,33667,00,6103
2015,02,17,3000,161,5054,24847,39,2591
2016,02,17,2800,161,5054,9879,39,2591
2015,04,17,3000,161,5054,29246,39,2591
2016,04,17,5040,161,5054,9444,39,2591
2013,28,28,114400,217,266,17695,15,4594
2013,28,28,5000,217,266,24358,15,4594
2009,29,28,18450,217,266,10709,00,6103
2011,29,28,5000,217,266,24358,15,4594
2015,27,27,35000,96,103,21608,39,153
2016,27,27,29000,96,103,21609,39,153
2009,26,27,50000,96,106,24790,01,6103
2010,26,27,12000,96,106,30787,01,6103
2010,26,27,30000,96,106,30788,01,6103
2012,27,23,8000,96,103,2813,39,153
2012,27,23,40000,96,103,30789,39,153
2013,27,27,40000,96,104,21608,31,153
2013,27,27,8000,96,104,2813,31,153
2011,26,27,10000,96,105,2813,00,6103
2011,26,27,40000,96,105,33906,00,6103
2014,27,27,37000,96,104,21608,31,153
2014,27,27,8000,96,104,2813,31,153
2014,28,28,2450,268,107,30534,15,3571
2015,28,28,20000,268,107,16925,15,3571
2015,28,28,2450,268,107,30535,15,3571
2016,28,28,3000,268,107,8484,15,3571
2011,29,28,18450,268,107,10691,00,6103
2010,29,28,18450,268,108,10889,00,6103
2011,29,28,195562,08,267,1049,00,6103
2011,29,28,330687,08,267,1050,00,6103
2009,29,28,4984,215,109,24358,01,6103
2009,26,27,40608,12,110,24780,39,769
2010,26,27,46332,12,110,14282,39,769
2010,26,27,9270,12,110,27532,39,769
2013,27,27,30120,12,111,1058,31,769
2013,27,27,18240,12,111,23933,31,769
2014,27,27,34860,12,111,1059,31,769
2014,27,27,19080,12,111,23933,31,769
2016,28,28,1800,08,268,8484,15,5913
2013,28,28,106875,53,8090,10837,15,5209
2013,28,28,590925,53,8090,10838,15,5209
2009,00,28,127926,217,270,22803,15,3910
2010,00,28,313582,217,270,22803,15,3910
2012,28,28,4005000,217,270,6876,15,3910
2012,28,28,4347000,217,270,6874,15,3910
2012,28,28,14519171,217,270,11312,15,3910
2012,28,28,432000,217,270,11313,15,3910
2012,28,28,92479,217,270,20348,15,3910
2012,28,28,2655000,217,270,30818,15,3910
2012,28,28,4023000,217,270,30815,15,3910
2013,28,28,4005000,217,270,6876,15,3910
2013,28,28,4347000,217,270,6874,15,3910
2013,28,28,8245800,217,270,6878,15,3910
2013,28,28,738000,217,270,6880,15,3910
2013,28,28,765000,217,270,11317,15,3910
2013,28,28,432000,217,270,11314,15,3910
2013,28,28,2655000,217,270,30818,15,3910
2013,28,28,4023000,217,270,30816,15,3910
2014,28,28,4347000,217,270,6874,15,3910
2014,28,28,8245800,217,270,6878,15,3910
2014,28,28,738000,217,270,6881,15,3910
2014,28,28,765000,217,270,11317,15,3910
2014,28,28,432000,217,270,11314,15,3910
2014,28,28,3753000,217,270,11315,15,3910
2014,28,28,2385000,217,270,30818,15,3910
2016,28,28,1120500,217,270,6875,15,3910
2016,28,28,14656500,217,270,6878,15,3910
2010,22,21,3482,407,272,19542,00,6103
2011,22,21,3507,407,273,19542,00,6103
2012,22,21,3507,407,271,19542,39,1372
2013,22,21,2694,217,271,19542,39,1372
2015,22,21,3935,217,271,19542,39,1372
2009,11,21,2015,217,271,32553,39,1372
2013,11,21,200,217,271,32343,39,1372
2014,22,21,3635,217,271,19542,39,1372
