id,label
204,ASCRIBE GmbH
509,Aseli - Alfred u. Heinz Seliger Zuckerwaren
510,Aseli Alfred und Heinz Seliger Zuckerwaren
8126,aserva GmbH
3835,Interkulturelles Atelier Angelo Soliman - Echanges - Treffpunkt e. V. Berlin-Brandenburg
8127,asgoodasnew electronics GmbH
511,Asien-Pazifik-Forum Berlin e. V.
205,"ASIG e. V., Arbeit-Schule-Integration- Gesellschaft"
206,"ASIG e. V., Arbeit-Schule-Integration-Gesellschaft"
207,ASK HELMUT GmbH
512,Askania AG
513,Askania-Tanzsportclub Berlin e. V.
514,Askanischer Sport-Club Spandau e. V.
208,ASL e. V.
209,ASP - Agentur für soziale Perspektiven e. V.
515,AspE Ambulante sozialpädagogische Erziehungshilfe e. V.
516,Aspen Institut Deutschland e. V.
517,Asphalt Tango Records GmbH
518,Assecor GmbH
210,ASSITEJ e. V. Bundesrepublik Deutschland
519,Assocation of the European and Armenian Experts e. V.
520,"Assyrische Union Berlin (A.U.B.), gemeinnütziger und eingetragener Verein"
196,AS-tax Steuerberatungsgesellschaft mbH
521,Astro- und Feinwerktechnik Adlershof GmbH
212,ASUM Angewandte Sozialforschung und urbanes Management GmbH
213,ASUM GmbH Sozialplanung und Mieterberatung
522,Asuum GmbH
214,ASV - Moabit Basketball e. V.
523,Atameo UG (haftungsbeschränkt)
221,ATeB Automatisierungstechnik GmbH Berlin
8128,atech GmbH software technology
524,"Ateliergemeinschaft Charlottenburg, Prof Margull/Margarete Hesse"
222,ATeNe Berlin GmbH
223,ATeNe KOM GmbH
8129,atfogo GmbH
215,ATG Kriminaltechnik GmbH
216,ATHLETICOS OST GmbH
526,Athletik- und Ballspielclub Zentrum Berlin e. V.
527,Atina gemeinnützige UG (haftungsbeschränkt) Beschäftigungs- und Qualifizierungsgesellschaft
528,Atlanta 96 e. V.
217,ATN Automatisierungstechnik Niemeier GmbH
218,ATN Produktionstechnik Niemeier GmbH
529,Atonale 2009 e. V.
219,ATZE Musiktheater
220,ATZE Musiktheater GmbH
224,AUCOTEAM GmbH
530,Aucoteam GmbH
531,Audio e. V.
532,AudioCure Pharma GmbH
533,AudioMedia e. V.
534,Aufbruch Neukölln e. V.
535,Aufragswirtschaft aufsuchende Elternhilfe
536,Auftragswirtschaft Jugendarbeit an Schulen
539,Aufwind e. V.
537,Aufwind - Verein für Aufsuchende Erziehungshilfen e. V.
538,Aufwind Kita-Verbund gGmbH
225,AUGLETICS GmbH
540,Augmented Content GmbH
541,August Bebel Institut
542,August Bebel Institut - ABI
543,August Storck KG
544,Aupeo GmbH
545,Aurora Energy Research GmbH
546,Ausbildungsverbund Berlin-Nord e. V.
547,Ausbildungsverbund Praxis-Nah e. V.
548,Ausbildungszentrum OTA GmbH (gemeinnützig)
549,Ausblick e. V.
