id,label
420,'girlsatec'
24363,Praktika für Schülerinnen und Schüler zur dualen Ausbildung
17098,"Integrationsmaßnahme - Basisqualifizierung für die Pflege mit drei Schwerpunkten: tiergestützte Therapie, interkultureller Pflege und Arbeit mit Demenzkranken"
17106,Integrationsmaßnahme - Berufliche Sprachförderung und Basisqualifizierung
17145,Integrationsmaßnahme - Deutsch für den Beruf und Basisqualifizierung
17217,Integrationsmaßnahme - Nachträglicher Erwerb des Mittleren Schulabschlusses
17246,Integrationsmaßnahme - Sprachförderung mit Basisqualifizierung
25412,Qualifizierung vor Beschäftigung - Berufliche Sprachförderung und Basisqualifizierung
25492,Qualifizierung vor Beschäftigung - Deutsch für den Beruf und Basisqualifizierung
25684,Qualifizierung vor Beschäftigung - Nachträglicher Erwerb des Mittleren Schulabschlusses
25685,Qualifizierung vor Beschäftigung - Nachträglicher Erwerb des Mittleren Schulabschlusses für junge Mütter
25520,Qualifizierung vor Beschäftigung - Erwerb des MSA mit dem Schwerpunkt Montessori- Pädagogik im Fach Mathematik
25380,Qualifizierung vor Beschäftigung - Aufbaukurs Deutsch mit dem Abschluss B2
25381,Qualifizierung vor Beschäftigung - Aufbaukurs Deutsch mit dem Sprachabschluss B2
25681,Qualifizierung vor Beschäftigung - Nachträglicher Erwerb des MSA
25682,Qualifizierung vor Beschäftigung - Nachträglicher Erwerb des MSA für junge Mütter
25683,Qualifizierung vor Beschäftigung - Nachträglicher Erwerb des MSA mit erhöhtem Betreuungsbedarf
8959,Deutsch für den Beruf und Basisqualifikation in der Pflege
22839,Nachträglicher Erwerb des Mittleren Schulabschlusses
22840,Nachträglicher Erwerb des Mittleren Schulabschlusses für junge Mütter
31291,Vorbereitung auf eine Ausbildung zum Sozialassistent / zur Sozialassistentin
5780,"Basisqualifizierung für die Pflege mit drei Schwerpunkten: tiergestützte Therapie, interkultureller Pflege und Arbeit mit Demenzk"
5781,"Basisqualifizierung für die Pflege mit drei Schwerpunkten: tiergestützte Therapie, interkultureller Pflege und Arbeit mit Demenzkranken"
6670,Berufliche Sprachförderung für den Altenpflegebereich für Migranten mit Basisqualifizierung
