id,label
422,Aktionsbündnis Ernst-Reuter-Platz
423,Aktionsgemeinschaft Solidarische Welt e. V.
424,Aktionsgemeinschaft Solidarische Welt e. V. ASW
425,Aktionszentrum Forum Rauchfrei e. V.
426,Aktionszentrum des Forum Rauchfrei
427,Aktiv Gesundheitssportverein Berlin e. V.
428,Aktives Museum Faschismus u. Widerstand
429,Aktives Museum Faschismus und Widerstand in Berlin e. V.
430,Akzent e. V.
431,Akzent e.V.
432,Al Dar e. V.
433,Al-Dar e. V.
434,Al-Dar e. V. zur Beratung und Betreuung Familien arabischer Herkunft
435,Alacris Theranostics GmbH
436,Alarmsysteme Richter & Co. GmbH
437,Alba Berlin
438,Alba Berlin Basketballteam
439,Albatros
440,Albatros - Barrierefrei Leben gGmbH
441,Albatros - Lebensnetz gGmbH
442,Albatros Barrierefrei Leben gGmbH
443,Albatros e. V.
444,Albatros gGmbH
445,Albatros gGmbh
446,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen gGmbH
447,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH
448,Albatros-Lebensnetz gGmbH
449,Albert-Schweitzer-Kinderdorf Berlin e. V.
450,Albert-Schweitzer-Kinderdorf Berlin e.V.
451,Albert-Schweitzer-Stiftung - Wohnen & Betreuen
452,Albus e. V.
453,Albus e.V.
454,Alecto GmbH
455,Alevitische Gemeinde zu Berlin e. V.
456,Alexandra-Stiftung
457,Alice Salomon Hochschule Berlin
458,Alice-Salomon Hochschule Berlin
459,Alice-Salomon Hochschule Berlin (ASH)
460,Alice-Salomon-Hochschule Berlin
461,Alkoholiker-Strafgefangenen-Hilfe
462,Alkoholiker-Strafgefangenen-Hilfe e. V.
463,All Is One! Music GmbH
464,Alles Banane e.V.
465,Allgemeine Soziale Beratung Spandau Beratung + Leben GmbH
466,"Allgemeinen Blinden- und Sehbehindertenverein e. V., Bezirksgruppe Tempelhof-Schöneberg"
467,Allgemeiner Blinden und Sehbehinderten Verein Berlin gegr. 1874 e. V.
468,Allgemeiner Blinden- und Sehbehindertenverein Berlin
469,Allgemeiner Blinden- und Sehbehindertenverein Berlin e. V.
470,Allgemeiner Blinden- und Sehbehindertenverein Berlin e.V.
471,Allgemeiner Budo- und Kampfsportverein Berlin e. V.
472,Allgemeiner Deutscher Fahrrad Club e. V.
473,Allgemeiner Deutscher Fahrradclub Berlin e. V.
474,Allgemeiner Sport-Verein Berlin e. V. (ASV Berlin)
475,Allgemeiner Sportverein Berlin
476,Allgemeiner Turn-Verein z. Berlin
477,Allgemeiner Turn-Verein zu Berlin 1861 (ATV 1861)
478,Allgemeiner Turn-Verein zu Berlin 1861 e. V.
479,Allgemeiner Turnverein zu Berlin 1861 e. V.
